frequency_GHz,central_europe_winter,tropics_august,central_europe_summer,standard,arctic_winter,arctic_summer,tropics_february
1.710780000000000030e+02,2.684685268323523815e+02,2.803718945514241341e+02,2.821071145166258702e+02,1.779381616842940446e+02,2.233909909353620549e+02,2.701534628539838536e+02,2.847806632486598915e+02
1.710930000000000177e+02,2.684827019991429324e+02,2.803588712169286055e+02,2.821252316538066793e+02,1.779382923774265350e+02,2.234428439158419906e+02,2.701768026256003168e+02,2.847715618720469593e+02
1.711080000000000041e+02,2.684968344818924493e+02,2.803458170560570011e+02,2.821432989750751403e+02,1.779384233375266433e+02,2.234947932244074593e+02,2.702001120394299392e+02,2.847624359995093641e+02
1.711229999999999905e+02,2.685109240120647769e+02,2.803327319988190425e+02,2.821613161189920334e+02,1.779385545664898700e+02,2.235468389868074723e+02,2.702233907935221282e+02,2.847532855912975833e+02
1.711380000000000052e+02,2.685249703245918909e+02,2.803196159866491826e+02,2.821792827205696312e+02,1.779386860629691682e+02,2.235989813137554734e+02,2.702466385805726645e+02,2.847441106069459238e+02
1.711529999999999916e+02,2.685389731511428977e+02,2.803064689582259916e+02,2.821971984163327534e+02,1.779388178257267441e+02,2.236512203403378862e+02,2.702698550950000822e+02,2.847349110045500993e+02
1.711680000000000064e+02,2.685529322230680691e+02,2.802932908482504217e+02,2.822150628369614083e+02,1.779389498560161087e+02,2.237035561786540825e+02,2.702930400320242370e+02,2.847256867433777643e+02
1.711829999999999927e+02,2.685668472710144670e+02,2.802800815990510159e+02,2.822328756170844599e+02,1.779390821529028415e+02,2.237559889437308698e+02,2.703161930778177293e+02,2.847164377820440677e+02
1.711980000000000075e+02,2.685807180242001095e+02,2.802668411392414214e+02,2.822506363880768845e+02,1.779392147165020504e+02,2.238085187557992128e+02,2.703393139259517284e+02,2.847071640802508341e+02
1.712129999999999939e+02,2.685945442137638679e+02,2.802535694099829584e+02,2.822683447765864457e+02,1.779393475463542984e+02,2.238611457301492464e+02,2.703624022674799789e+02,2.846978655960556353e+02
1.712280000000000086e+02,2.686083255660253712e+02,2.802402663518424220e+02,2.822860004133452207e+02,1.779394806424187152e+02,2.239138699817780207e+02,2.703854577890643327e+02,2.846885422873901916e+02
1.712429999999999950e+02,2.686220618104801474e+02,2.802269318904078546e+02,2.823036029210703646e+02,1.779396140044085826e+02,2.239666916218747588e+02,2.704084801700360572e+02,2.846791941145493183e+02
1.712580000000000098e+02,2.686357526722089801e+02,2.802135659769653557e+02,2.823211519285168833e+02,1.779397476312766742e+02,2.240196107697115906e+02,2.704314690978313251e+02,2.846698210357123457e+02
1.712729999999999961e+02,2.686493978780504790e+02,2.802001685337064600e+02,2.823386470563982016e+02,1.779398815244599916e+02,2.240726275316415581e+02,2.704544242563171110e+02,2.846604230089350835e+02
1.712880000000000109e+02,2.686629971540736506e+02,2.801867395055693919e+02,2.823560879281779989e+02,1.779400156823725467e+02,2.241257420269923841e+02,2.704773453263154011e+02,2.846509999938210171e+02
1.713029999999999973e+02,2.686765502225424029e+02,2.801732788232202438e+02,2.823734741656949723e+02,1.779401501058491704e+02,2.241789543473709898e+02,2.705002319936949107e+02,2.846415519459594634e+02
1.713180000000000121e+02,2.686900568091484729e+02,2.801597864226869774e+02,2.823908053849195312e+02,1.779402847929353868e+02,2.242322646216680369e+02,2.705230839272933849e+02,2.846320788250139913e+02
1.713329999999999984e+02,2.687035166363248209e+02,2.801462622402773945e+02,2.824080812059615369e+02,1.779404197454270502e+02,2.242856729424146920e+02,2.705459008135370027e+02,2.846225805893722054e+02
1.713480000000000132e+02,2.687169294263570691e+02,2.801327062099373961e+02,2.824253012455941416e+02,1.779405549622330227e+02,2.243391794275778750e+02,2.705686823207158795e+02,2.846130571976665351e+02
1.713629999999999995e+02,2.687302949020022425e+02,2.801191182697763793e+02,2.824424651175265240e+02,1.779406904431911869e+02,2.243927841721137781e+02,2.705914281295372348e+02,2.846035086065429596e+02
1.713780000000000143e+02,2.687436127819216267e+02,2.801054983515618346e+02,2.824595724354342678e+02,1.779408261875456105e+02,2.244464872895124756e+02,2.706141379114541223e+02,2.845939347727721724e+02
1.713930000000000007e+02,2.687568827870369432e+02,2.800918463900758297e+02,2.824766228121699214e+02,1.779409621955441310e+02,2.245002888721728880e+02,2.706368113358573169e+02,2.845843356584425692e+02
1.714080000000000155e+02,2.687701046371734037e+02,2.800781623223188603e+02,2.824936158575928857e+02,1.779410984670668086e+02,2.245541890394267170e+02,2.706594480762724402e+02,2.845747112178410134e+02
1.714230000000000018e+02,2.687832780504754737e+02,2.800644460787958678e+02,2.825105511828134013e+02,1.779412350015307425e+02,2.246081878757261734e+02,2.706820478020832752e+02,2.845650614082533707e+02
1.714380000000000166e+02,2.687964027444754720e+02,2.800506975895718824e+02,2.825274283932839694e+02,1.779413717993962507e+02,2.246622854813849415e+02,2.707046101771904318e+02,2.845553861890456915e+02
1.714530000000000030e+02,2.688094784370825892e+02,2.800369167992784014e+02,2.825442470971705688e+02,1.779415088597943111e+02,2.247164819590117304e+02,2.707271348738042889e+02,2.845456855169305754e+02
1.714680000000000177e+02,2.688225048436799511e+02,2.800231036355089600e+02,2.825610068977312039e+02,1.779416461829886487e+02,2.247707774096676019e+02,2.707496215523509022e+02,2.845359593497140622e+02
1.714830000000000041e+02,2.688354816807632801e+02,2.800092580314235988e+02,2.825777074010619572e+02,1.779417837687736608e+02,2.248251719259204151e+02,2.707720698824200554e+02,2.845262076441421755e+02
1.714979999999999905e+02,2.688484086641917088e+02,2.799953799207497696e+02,2.825943482082926153e+02,1.779419216160036683e+02,2.248796656027292897e+02,2.707944795172800241e+02,2.845164303548529574e+02
1.715130000000000052e+02,2.688612855060715106e+02,2.799814692328557726e+02,2.826109289195779297e+02,1.779420597252287735e+02,2.249342585256712539e+02,2.708168501252349074e+02,2.845066274421129151e+02
1.715279999999999916e+02,2.688741119219945404e+02,2.799675259064727584e+02,2.826274491348899573e+02,1.779421980968365915e+02,2.249889507913817681e+02,2.708391813600279647e+02,2.844967988625433577e+02
1.715430000000000064e+02,2.688868876231289846e+02,2.799535498692511055e+02,2.826439084530573496e+02,1.779423367286771906e+02,2.250437424936305888e+02,2.708614728852257940e+02,2.844869445715934830e+02
1.715579999999999927e+02,2.688996123239378448e+02,2.799395410539913200e+02,2.826603064700152572e+02,1.779424756224357225e+02,2.250986337238281294e+02,2.708837243533261017e+02,2.844770645276944947e+02
1.715730000000000075e+02,2.689122857346534943e+02,2.799254993965117251e+02,2.826766427809600373e+02,1.779426147776217420e+02,2.251536245554549112e+02,2.709059354249947091e+02,2.844671586863733523e+02
1.715879999999999939e+02,2.689249075654333865e+02,2.799114248275940895e+02,2.826929169798381167e+02,1.779427541931385406e+02,2.252087150891013607e+02,2.709281057473108376e+02,2.844572270040040962e+02
1.716030000000000086e+02,2.689374775277872232e+02,2.798973172708556945e+02,2.827091286594546773e+02,1.779428938688059247e+02,2.252639054046541389e+02,2.709502349803694869e+02,2.844472694375997435e+02
1.716179999999999950e+02,2.689499953316466758e+02,2.798831766702093660e+02,2.827252774105120352e+02,1.779430338054910123e+02,2.253191955840028697e+02,2.709723227696789536e+02,2.844372859410867704e+02
1.716330000000000098e+02,2.689624606834580618e+02,2.798690029481317652e+02,2.827413628227855611e+02,1.779431740017674315e+02,2.253745857102250909e+02,2.709943687644839656e+02,2.844272764747333326e+02
1.716479999999999961e+02,2.689748732946886776e+02,2.798547960379245296e+02,2.827573844850880960e+02,1.779433144586979267e+02,2.254300758679680428e+02,2.710163726208524508e+02,2.844172409910750616e+02
1.716630000000000109e+02,2.689872328704839788e+02,2.798405558702177700e+02,2.827733419845738467e+02,1.779434551750536571e+02,2.254856661277759997e+02,2.710383339780173060e+02,2.844071794490707248e+02
1.716779999999999973e+02,2.689995391194068475e+02,2.798262823744782395e+02,2.827892349050745224e+02,1.779435961511851190e+02,2.255413565789728807e+02,2.710602524835944678e+02,2.843970918009179059e+02
1.716930000000000121e+02,2.690117917467057396e+02,2.798119754825265773e+02,2.828050628335288366e+02,1.779437373854501345e+02,2.255971472898469017e+02,2.710821277864147305e+02,2.843869780042512048e+02
1.717079999999999984e+02,2.690239904585846489e+02,2.797976351250960647e+02,2.828208253522670930e+02,1.779438788801503222e+02,2.256530383281182708e+02,2.711039595234717012e+02,2.843768380150784196e+02
1.717230000000000132e+02,2.690361349609349872e+02,2.797832612264360819e+02,2.828365220407160905e+02,1.779440206326019052e+02,2.257090297794645721e+02,2.711257473432035567e+02,2.843666717874285155e+02
1.717379999999999995e+02,2.690482249566761084e+02,2.797688537225402001e+02,2.828521524805361764e+02,1.779441626445834004e+02,2.257651217109600736e+02,2.711474908804459005e+02,2.843564792790203342e+02
1.717530000000000143e+02,2.690602601497141677e+02,2.797544125418893941e+02,2.828677162516812587e+02,1.779443049148319176e+02,2.258213141922082343e+02,2.711691897771052595e+02,2.843462604414846737e+02
1.717680000000000007e+02,2.690722402451523294e+02,2.797399376114805136e+02,2.828832129295579989e+02,1.779444474429310787e+02,2.258776072779933202e+02,2.711908436690034705e+02,2.843360152333646624e+02
1.717830000000000155e+02,2.690841649429896165e+02,2.797254288573827239e+02,2.828986420918726594e+02,1.779445902292764004e+02,2.259340010646590713e+02,2.712124521920090956e+02,2.843257436074831048e+02
1.717980000000000018e+02,2.690960339471075145e+02,2.797108862118943762e+02,2.829140033125099194e+02,1.779447332730428002e+02,2.259904955907377371e+02,2.712340149840258050e+02,2.843154455200659072e+02
1.718130000000000166e+02,2.691078469588281337e+02,2.796963096022184345e+02,2.829292961658872514e+02,1.779448765742653507e+02,2.260470909349247961e+02,2.712555316766779470e+02,2.843051209235231340e+02
1.718280000000000030e+02,2.691196036785582919e+02,2.796816989587495073e+02,2.829445202235229431e+02,1.779450201337211581e+02,2.261037871388481051e+02,2.712770019030689355e+02,2.842947697747391089e+02
1.718430000000000177e+02,2.691313038078096156e+02,2.796670542033191964e+02,2.829596750562643592e+02,1.779451639501371574e+02,2.261605842894413456e+02,2.712984252925666055e+02,2.842843920268280158e+02
1.718580000000000041e+02,2.691429470445025913e+02,2.796523752691204550e+02,2.829747602337715193e+02,1.779453080232471507e+02,2.262174824190489915e+02,2.713198014785400005e+02,2.842739876342715206e+02
1.718729999999999905e+02,2.691545330887167324e+02,2.796376620804988420e+02,2.829897753252030270e+02,1.779454523529894914e+02,2.262744816018682457e+02,2.713411300851109331e+02,2.842635565510703941e+02
1.718880000000000052e+02,2.691660616397100512e+02,2.796229145653700812e+02,2.830047198959422303e+02,1.779455969394309989e+02,2.263315818851850736e+02,2.713624107419944949e+02,2.842530987318675102e+02
1.719029999999999916e+02,2.691775323948164669e+02,2.796081326492336530e+02,2.830195935128095357e+02,1.779457417818208853e+02,2.263887833146115440e+02,2.713836430750728823e+02,2.842426141307485636e+02
1.719180000000000064e+02,2.691889450525186476e+02,2.795933162611371472e+02,2.830343957397567465e+02,1.779458868801985432e+02,2.264460859540754143e+02,2.714048267051788343e+02,2.842321026988790891e+02
1.719329999999999927e+02,2.692002993092957581e+02,2.795784653231744983e+02,2.830491261394943763e+02,1.779460322352736057e+02,2.265034898421446599e+02,2.714259612623422981e+02,2.842215643916903218e+02
1.719480000000000075e+02,2.692115948609327916e+02,2.795635797643707861e+02,2.830637842748797652e+02,1.779461778452047440e+02,2.265609950343277319e+02,2.714470463577266628e+02,2.842109991624117811e+02
1.719629999999999939e+02,2.692228314053842837e+02,2.795486595100341560e+02,2.830783697058809594e+02,1.779463237114865990e+02,2.266186015656925861e+02,2.714680816217188521e+02,2.842004069638016404e+02
1.719780000000000086e+02,2.692340086355382596e+02,2.795337044853826001e+02,2.830928819904646048e+02,1.779464698319700062e+02,2.266763094836715027e+02,2.714890666711016252e+02,2.841897877502765368e+02
1.719929999999999950e+02,2.692451262497556286e+02,2.795187146164906835e+02,2.831073206887271567e+02,1.779466162078926459e+02,2.267341188394330516e+02,2.715100011212405207e+02,2.841791414724245897e+02
1.720080000000000098e+02,2.692561839402195005e+02,2.795036898228999576e+02,2.831216853566825762e+02,1.779467628389061815e+02,2.267920296553051855e+02,2.715308845846936947e+02,2.841684680855400984e+02
1.720229999999999961e+02,2.692671814017760425e+02,2.794886300336965519e+02,2.831359755500627671e+02,1.779469097240436497e+02,2.268500419798643009e+02,2.715517166874502095e+02,2.841577675409100152e+02
1.720380000000000109e+02,2.692781183275203034e+02,2.794735351748154812e+02,2.831501908226426281e+02,1.779470568642773571e+02,2.269081558387017026e+02,2.715724970321469414e+02,2.841470397881902841e+02
1.720529999999999973e+02,2.692889944113406386e+02,2.794584051644377496e+02,2.831643307268931835e+02,1.779472042585650229e+02,2.269663712724736229e+02,2.715932252424594822e+02,2.841362847836841183e+02
1.720680000000000121e+02,2.692998093461995950e+02,2.794432399321302114e+02,2.831783948160282307e+02,1.779473519066303027e+02,2.270246883036714109e+02,2.716139009224900178e+02,2.841255024781813745e+02
1.720829999999999984e+02,2.693105628229627087e+02,2.794280393957587307e+02,2.831923826394329922e+02,1.779474998083156549e+02,2.270831069749651476e+02,2.716345236846194098e+02,2.841146928231634661e+02
1.720980000000000132e+02,2.693212545350784808e+02,2.794128034820404309e+02,2.832062937478218032e+02,1.779476479637902173e+02,2.271416273014591525e+02,2.716550931367441990e+02,2.841038557701724017e+02
1.721129999999999995e+02,2.693318841729783912e+02,2.793975321141623454e+02,2.832201276876538145e+02,1.779477963724984022e+02,2.272002493133782082e+02,2.716756088865095080e+02,2.840929912704781373e+02
1.721280000000000143e+02,2.693424514277659227e+02,2.793822252085508353e+02,2.832338840075390181e+02,1.779479450344664713e+02,2.272589730307396962e+02,2.716960705394272964e+02,2.840820992770381395e+02
1.721430000000000007e+02,2.693529559904749249e+02,2.793668826945935280e+02,2.832475622520460092e+02,1.779480939500236616e+02,2.273177984699651688e+02,2.717164777078150451e+02,2.840711797393329334e+02
1.721580000000000155e+02,2.693633975503198599e+02,2.793515044920836772e+02,2.832611619662408771e+02,1.779482431172035035e+02,2.273767256589569570e+02,2.717368299857511715e+02,2.840602326090013889e+02
1.721730000000000018e+02,2.693737757981349432e+02,2.793360905202799813e+02,2.832746826943130145e+02,1.779483925373631337e+02,2.274357546057075012e+02,2.717571269794108844e+02,2.840492578370925685e+02
1.721880000000000166e+02,2.693840904239330598e+02,2.793206407024936198e+02,2.832881239780266469e+02,1.779485422103900589e+02,2.274948853188079170e+02,2.717773682930133532e+02,2.840382553726224728e+02
1.722030000000000030e+02,2.693943411143837352e+02,2.793051549594335938e+02,2.833014853580984322e+02,1.779486921351427213e+02,2.275541178261828463e+02,2.717975535218280925e+02,2.840272251685688616e+02
1.722180000000000177e+02,2.694045275601528147e+02,2.792896332080187562e+02,2.833147663746427725e+02,1.779488423115643059e+02,2.276134521127009691e+02,2.718176822691893904e+02,2.840161671733503113e+02
1.722330000000000041e+02,2.694146494493542718e+02,2.792740753741091453e+02,2.833279665667503195e+02,1.779489927395797793e+02,2.276728882087788293e+02,2.718377541281180356e+02,2.840050813370312426e+02
1.722479999999999905e+02,2.694247064695589984e+02,2.792584813732813132e+02,2.833410854720892758e+02,1.779491434200060382e+02,2.277324261031834567e+02,2.718577686997497835e+02,2.839939676094068659e+02
1.722630000000000052e+02,2.694346983079414031e+02,2.792428511279776444e+02,2.833541226268386026e+02,1.779492943513253067e+02,2.277920657978331178e+02,2.718777255778419430e+02,2.839828259413200158e+02
